Thread ID,Comment Link,Floor Number,Username,Timestamp,Trade,Review,Q&A,Self-Promotion,Content,,,,,
44,https://hackforums.net/showthread.php?tid=2674226,9,United Kingdom,"07-13-2012, 04:34 PM",1,0,0,0,Can I please get those dude thanks I need a stable bot.,,,,,
44,https://hackforums.net/showthread.php?tid=2674226,10,Zero Byte,"07-13-2012, 04:37 PM",0,-,0,0,here we go again. someone gets something from a forum. skids go crazy for it. if you google 'leaked botnets' this comes up!!!!,,,,,
44,https://hackforums.net/showthread.php?tid=2674226,11,khanrose,"07-13-2012, 04:37 PM",1,0,0,0,"can i get this, thanks for the share",,,,,
44,https://hackforums.net/showthread.php?tid=2674226,12,masterspy,"07-13-2012, 04:44 PM",1,0,0,0,seem pretty great. can i have it ? thnak you,,,,,
44,https://hackforums.net/showthread.php?tid=2674226,13,venomous.,"07-13-2012, 04:45 PM",1,0,0,0,"can i get this man, thanks mate for this botnet.",,,,,
44,https://hackforums.net/showthread.php?tid=2674226,14,bama433,"07-13-2012, 04:47 PM",1,0,0,0,can i get this please thanks man aknefee,,,,,
44,https://hackforums.net/showthread.php?tid=2674226,15,GreenPanda,"07-13-2012, 04:48 PM",1,0,0,0,I would LOVE this. Thanks. Awesome giveaway man.,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,46,war8lck,"07-14-2012, 06:57 AM",1,0,0,0,@WarrioR Dude is it stable ? I'm looking for Bot herding is this good for that purpose ? Thanks in advance and please send me the link.,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,47,hacker,"07-14-2012, 08:23 AM",1,0,0,0,Can I have this please. Thanks in advance mate,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,48,Loï¿_ï¿_ï¿__c,"07-14-2012, 08:25 AM",1,0,0,0,"I'd like this thanks man, I can't wait to try this out!",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,49,GennyShark,"07-14-2012, 10:22 AM",1,0,0,0,Can you give me the download link...THANKS <3,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,50,1992avle,"07-14-2012, 10:33 AM",1,0,0,0,Can I please get those dude thanks I need a stable bot.,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,51,morbotz,"07-14-2012, 10:34 AM",1,0,0,0,"Looks awesome. Can I get this, please! Thank you.",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,52,ItZ UGSTA,"07-14-2012, 10:52 AM",1,0,0,0,"I would really love this man, cheers in advanced!!",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,53,badoomtch,"07-14-2012, 01:52 PM",1,0,0,0,I would like this please. Thanks in advance.,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,54,master-i,"07-14-2012, 04:46 PM",1,0,0,0,Can I please get those dude thanks I need a stable bot :D,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,55,LucasGamingCo,"07-14-2012, 04:54 PM",1,0,0,0,"This looks like great fun , could i get a link , thanks: ))",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,56,Raeon,"07-14-2012, 04:59 PM",1,0,0,0,Could I have a dl link? Thanks in advance!,,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,57,Domee,"07-14-2012, 05:59 PM",1,0,0,0,"can i get this, thanks for the share",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,58,timboy,"07-14-2012, 06:38 PM",1,0,0,0,hi could i maybe get the download link? thanks in advance seems nice wanne test it ,),,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,59,vasilisth123456789,"07-14-2012, 06:41 PM",1,0,0,0,"Can i have this, please? Thank you!",,,,,
44,https://hackforums.net/showthread.php?tid=2674226&page=4,60,Neket110,"07-14-2012, 09:04 PM",1,0,0,0,I would love to get the copy of this one!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,31,Forensick,"01-15-2013, 08:31 PM",1,0,0,0,Can you please send me this pack? Thanks.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,32,Narzisstisch,"01-15-2013, 09:54 PM",1,0,0,0,i would like the botnet pack thx in advance,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,33,Demoz,"01-15-2013, 09:58 PM",1,0,0,0,Could I get this pack? Thanks in advance.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,34,Blizzard pr0,"01-15-2013, 10:57 PM",0,0,0,0,LOL @ all the people with (10<) posts *~*,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,35,y0Blade,"01-16-2013, 12:12 AM",1,0,0,0,Can I get this pack please. Thanks in advance,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,36,SexyAtheist,"01-16-2013, 02:51 AM",1,0,0,0,"Would love a copy of this pack, please and thank you very much!",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,37,Tï¿_Ñ«ï¿_Ó¥ï¿_Õ»ï¿_Ñ©,"01-16-2013, 04:36 AM",1,0,0,0,You can share the wealth with me. thanks in advance.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,38,Euphony,"01-16-2013, 04:39 AM",1,0,0,0,"I'd like to get this, thanks in advance man.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,39,Mrs Hacker,"01-16-2013, 05:06 AM",1,0,0,0,I hope I can have a copy :) Thanks in advance :),,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,40,A.Shooteram,"01-16-2013, 05:08 AM",1,0,0,0,It could be nice from your part if you send me the download link. Thanks in advance.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,41,ArmedPanda,"01-16-2013, 07:06 AM",1,0,0,0,I would like to have a botnet. PM me please!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,42,Dashxx,"01-16-2013, 07:51 AM",1,0,0,0,"Very nice, I would like this as well.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,43,3ntropy,"01-16-2013, 08:07 AM",1,0,0,0,I would like a copy of this botnet pack. Thanks for the share.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,44,csdecrypt,"01-16-2013, 08:09 AM",1,0,0,0,Can i also get one? Thanks in advance!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=3,45,shearer,"01-16-2013, 12:18 PM",1,0,0,0,Nice compilation. Can i get them? Thanks!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,16,Wetty Fap,"01-14-2013, 08:28 PM",1,0,0,0,i would like this pack please :) Awaiting your reply,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,17,DEADGUN,"01-14-2013, 11:09 PM",1,0,0,0,can i get this would help me make the world go round,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,18,musical,"01-14-2013, 11:13 PM",1,0,0,0,Could you please give me this pack Thank you in advacne,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,19,johndicamillo,"01-14-2013, 11:56 PM",1,0,0,0,I mean I would like the botnet pack,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,20,kickass,"01-15-2013, 01:04 AM",1,0,0,0,I want this botnet PLEASE :D! searching for one alot now :/ hope this works! Thanks btw ^^,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,21,Light Yagami.,"01-15-2013, 01:58 AM",1,0,0,0,This look very interesting. May i please get this.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,22,Blizzard pr0,"01-15-2013, 02:42 AM",1,0,0,0,"""Just leave a reply or send me message saying u want the botnet pack :) as simple as that! :D"" Could I please receive this? Thank you! :)",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,23,DeceptionEmpire,"01-15-2013, 04:02 AM",1,0,0,0,Definitely might check this out! Just am looking around for other things.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,24,ZeroKash,"01-15-2013, 04:03 AM",1,0,0,0,I would love to get this botnet pack. Thanks!!!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,25,LastSeo,"01-15-2013, 05:10 AM",1,0,0,0,"Great work, please give me the download link",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,26,Panthers,"01-15-2013, 06:35 AM",1,0,0,0,Can I get this please? Thanks in advance bro,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,27,vicky71,"01-15-2013, 01:14 PM",1,0,0,0,"Could i have this,please Many Thanks.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,28,ProFnano,"01-15-2013, 02:05 PM",1,0,0,0,"good set of programs, I want to try. Thanks...",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,29,saicki,"01-15-2013, 05:57 PM",1,0,0,0,Can i have a botnet please! Thank you very much!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=2,30,Xakoo,"01-15-2013, 08:30 PM - Last modified 01-15-2013, 08:34 PM",1,0,0,0,Damn! I would love to get one. Would be great if you send me the pack. Thanks.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,1,.::Illuminati::.,"01-13-2013, 08:52 PM",0,0,0,Self-Promotion,Botnets included: [img]http://img855.imageshack.us/img855/544/birts.png[/img] download link: http://www.mediafire.com/?aicvc9erggdx63g ub3rs can pm for the direct link others must complete a small survey takes about 10 secondes :) i do not take any credits for these botnet...,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,2,|Heisenberg,"01-13-2013, 10:43 PM",1,0,0,0,"Could i have this, Thanks in advance.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,3,ï¿_ï¿_ï¿_TCATMï¿_Ï¬,"01-13-2013, 11:14 PM",1,0,0,0,"i want the botnet pack, please hook me up :)",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,4,Flexx,"01-13-2013, 11:15 PM",1,0,0,0,Please PM me this OP thanks in advance!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,5,zShotS is Back,"01-13-2013, 11:57 PM",1,0,0,0,Hey can I receive the pack? It would be appreciated.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,6,Tsss,"01-14-2013, 12:13 AM",0,-,0,0,"i have been testing ALL the bots in this pack, the only bots i have had good experience whit and wil recommend is Andromeda and Umbra loader",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,7,xarosiii,"01-14-2013, 12:38 AM",1,0,0,0,"Could i have this, Thanks in advance. I also send u A PM.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,8,Proximity.,"01-14-2013, 01:16 AM",1,0,0,0,Looks like a great pack. Can I get it?,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,9,DiZaSt3r92,"01-14-2013, 12:23 PM",1,0,0,0,nice pack man can i get it pls? :) thx,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,10,johndicamillo,"01-14-2013, 02:17 PM",1,0,0,0,"I would like a botnet, thanks in advance my friend!",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,11,MrZone,"01-14-2013, 02:44 PM - Last modified 01-14-2013, 03:47 PM",1,0,0,0,Can i have a botnet please! Thank you very much! EDIT: i also seek some revenge! Please help me out here!,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,12,FaiLuReSx,"01-14-2013, 03:18 PM",1,0,0,0,"can I have that package bro?, I want to take revenge on people've bad done things to me.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,13,vimn123,"01-14-2013, 04:22 PM",1,0,0,0,"Would be nice, if I can get it. Kind Regards, vimn123",,,,,
45,https://hackforums.net/showthread.php?tid=3174592,14,Hollywood0Undead,"01-14-2013, 08:16 PM",1,0,0,0,I would love to have this huge botnet pack Please send to me thanks,,,,,
45,https://hackforums.net/showthread.php?tid=3174592,15,Hatefulqs,"01-14-2013, 08:22 PM",1,0,0,0,"(01-13-2013, 08:52 PM)AnonHax Wrote: Botnets included: [img]http://img855.imageshack.us/img855/544/birts.png[/img] How to get? Just leave a reply or send me message saying u want the botnet pack :) as simple as that! :D i do not take any credits for these botnet... I want itt pleasee i need a botnet<33",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,46,xXReNaplesXx,"01-16-2013, 12:49 PM",1,0,0,0,Can i receive the pack? - Thanks in advance =),,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,47,denisw705,"01-16-2013, 12:58 PM",1,0,0,0,Hey I would like to have this collection :D... Really awesome collection bro... Thanks in advance,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,48,Costraa,"01-16-2013, 12:59 PM",1,0,0,0,Really Nice Pack. I Would Like To Have It. Send it ? Thanks,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,49,GazPromz,"01-16-2013, 01:17 PM",1,0,0,0,Could I get a copy of this pack please? Thanks in advance.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,50,ZeZCo,"01-16-2013, 02:55 PM",1,0,0,0,"Would love to have it, thanks in advance.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,51,darksage2k,"01-16-2013, 03:12 PM",1,0,0,0,"Hey, id like the pack aswell, thanks in advance!",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,52,nickron01,"01-16-2013, 03:15 PM",1,0,0,0,"Could i have this, Thanks in advance,.",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,53,DYN4M1K,"01-16-2013, 06:40 PM",1,0,0,0,Give me the download Link. I wanna test it,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,54,NourZ,"01-16-2013, 06:46 PM",1,0,0,0,Could I have this :) ? Look like pretty cool,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,55,VendettaCOPS,"01-16-2013, 06:52 PM",1,0,0,0,Can i have this? I would love to have a botnet Thank you bro,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,56,Tech Experts,"01-16-2013, 07:02 PM",1,0,0,0,I love to have this mate.thanks in advanced.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,57,thish,"01-16-2013, 07:41 PM",1,0,0,0,Could I get a copy of this pack please? Thanks in advance.,,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,58,#Martijn,"01-16-2013, 08:10 PM",1,0,0,0,"Wow, can i get this awesome pack from you? thnx in advance bro;)",,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,59,zupermen,"01-16-2013, 08:10 PM",1,0,0,0,i want the botnet pack pls pm me.:),,,,,
45,https://hackforums.net/showthread.php?tid=3174592&page=4,60,Secret Agent Minion,"01-16-2013, 08:33 PM",1,0,0,0,"Hey OP, could you send this pack to me. Thanks in advance. <3",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,31,Blackthorn,"03-28-2012, 02:01 PM",1,0,0,0,"I read this thread, because of your name LOL. XD",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,32,Sutton2k9,"03-28-2012, 02:28 PM",1,0,0,0,If you know how to use google you can get any of them in 20 seconds. no need to pm him for public crap,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,33,SirKiller,"03-28-2012, 03:19 PM",1,0,0,0,"would love this bro, thanks in advance!",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,34,Dragon Siege,"03-28-2012, 03:26 PM",1,0,0,0,"Really Nice Share, Might give this a look at one time :)",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,35,amitsl,"03-28-2012, 04:31 PM",1,0,0,0,wow thats look amazing thx: ) (fuckingwordscount),,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,36,Carl Elias,"04-05-2012, 01:46 AM",1,0,0,0,"that looks very nice, can i get it? sending PM now",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,37,Hacker16,"04-05-2012, 02:37 AM",1,0,0,0,"may i have this share, thanks in advance bro",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,38,maybeDeToX,"04-05-2012, 03:10 AM",1,0,0,0,Could I get this pack please? PMing you now!!!,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,39,h4ck3r1989,"04-05-2012, 03:39 AM",1,0,0,0,I want to get this pack.I'm pming you now.Thanks...,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,40,Amy Lee,"04-05-2012, 08:43 AM",1,0,0,0,Private message send thank in advance !,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,41,aTastyUnicorn,"04-05-2012, 11:21 AM",1,0,0,0,would be nice if i get it :) thanks in advance,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,42,Mefjus,"04-05-2012, 11:51 AM",1,0,0,0,can i get this pack please`? thanks in advance!,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,43,sarjan,"04-05-2012, 05:50 PM",1,0,0,0,"Give me please, thanks a lot man! :)",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,44,Farcast,"04-09-2012, 03:35 AM",1,0,0,0,"Looks great, i could really use this :P",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=3,45,Phaxol,"04-09-2012, 04:03 AM",1,0,0,0,Hey man I really need this. Thanks in advance!,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,16,ï¿__ï¿_ï¿_ï¿_ï¿_Ladon Kkc,"03-26-2012, 08:05 PM",1,0,0,0,Can i have this pack mate looks good.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,17,Reverse18,"03-26-2012, 08:08 PM",1,0,0,0,messaging you now for this builder pack,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,18,Mauler,"03-26-2012, 09:33 PM",1,0,0,0,"Hmm, going to take a look. PMing you now mate.",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,19,BiH,"03-26-2012, 11:25 PM",0,0,1,0,these have been re-posted so many times :/ am i missing something here,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,20,C4 Rule,"03-27-2012, 01:53 AM",1,0,0,0,just posting for my copy thanks in advance man :),,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,21,ï¿_ï¿_obody,"03-27-2012, 03:59 AM",0,0,1,0,"need some sources, thx bro appreciate this",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,22,voLwy,"03-27-2012, 01:25 PM",0,0,1,0,"need some sources, thx bro appreciate this",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,23,Alias.,"03-27-2012, 04:12 PM",1,0,0,0,Thank you . I hope it works. 35 latters bla bla bla^^,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,24,visstee1,"03-27-2012, 05:07 PM",1,0,0,0,May i have this ?/ And i need some help with setting up a irc botnet .. if someone can help me i appreciate it.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,25,van1lle,"03-27-2012, 06:00 PM",1,0,0,0,"(03-26-2012, 05:06 PM)66754 Wrote: What the hell are you talking about. Well, he said it's a pack of botnets (03-26-2012, 07:08 PM)Dracula. Wrote: there are over 100k all on 3 bulletproof big russian servers man, these are all super privet russian bots man so you won't get butt raped by outlaws Seriously? I need to download that somehow!",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,26,CustomHabbo,"03-27-2012, 09:13 PM",1,0,0,0,How many slaves can they handle? Virus Scan? :$ Thx in advanced <3,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,27,SkysDzn,"03-28-2012, 01:03 AM",1,0,0,0,This looks sick im def goonna get it. Thank you.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,28,Abuserï¿_ï¿_,"03-28-2012, 01:33 AM",1,0,0,0,i would like to check this out. Thanks,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,29,Abdilo,"03-28-2012, 02:01 AM",1,0,0,0,Seems legit Pming you nowwww :D,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=2,30,Tï¿_ï¿_Ù‡ï¿_ï¿_ï¿_ï¿_,"03-28-2012, 05:29 AM",1,0,0,0,Would like to check this out. Thanks for this!,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,1,Cute,"03-26-2012, 03:48 PM",0,0,0,1,Post here then pm me to receive pack.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,2,van1lle,"03-26-2012, 03:51 PM",0,0,1,0,"How many victims are on that botnets? 50 or 100, maybe even more?",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,3,Flowz,"03-26-2012, 03:52 PM",1,0,0,0,Were can i downlaod diz? plzz plzz..,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,4,Cute,"03-26-2012, 03:54 PM",0,0,1,0,"(03-26-2012, 03:52 PM)Flowz Wrote: Were can i downlaod diz? plzz plzz.. Read the thread. its on the thread.",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,5,_ï¿_chg,"03-26-2012, 04:03 PM",1,0,0,0,nice pack i will hit this link right now thanks,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,6,broseidon,"03-26-2012, 04:07 PM",1,0,0,0,"Real quick reply, thanks man. Will be very useful",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,7,daGazaman,"03-26-2012, 05:03 PM",1,0,0,0,Thank you bro. Got it. Checking it out now...,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,8,66754,"03-26-2012, 05:06 PM",0,0,1,0,"(03-26-2012, 03:51 PM)van1lle Wrote: How many victims are on that botnets? 50 or 100, maybe even more? What the hell are you talking about.",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,9,Krewella,"03-26-2012, 05:11 PM",1,0,0,0,cool share mate.. PMing you now... thanks in advance,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,10,Bagovix,"03-26-2012, 06:15 PM",1,0,0,0,I would like this pack please. Thanks in advance!,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,11,podencox,"03-26-2012, 07:07 PM",1,0,0,0,Were can i downlaod diz? plzz looks really interesting,,,,,
46,https://hackforums.net/showthread.php?tid=2340278,12,f1sh,"03-26-2012, 07:08 PM",0,0,1,0,"van1lle Wrote: How many victims are on that botnets? 50 or 100, maybe even more? there are over 100k all on 3 bulletproof big russian servers man, these are all super privet russian bots man so you won't get butt raped by outlaws",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,13,Cute,"03-26-2012, 07:16 PM",0,0,1,0,"(03-26-2012, 07:08 PM)Dracula. Wrote: there are over 100k all on 3 bulletproof big russian servers man, these are all super privet russian bots man so you won't get butt raped by outlaws Vouch Dracula i could of not said it better my self!",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,14,silva555,"03-26-2012, 07:29 PM",1,0,0,0,"I would love to have this pack please, and thanks. Clicking linkage now :3",,,,,
46,https://hackforums.net/showthread.php?tid=2340278,15,Incorporate,"03-26-2012, 08:03 PM",1,0,0,0,"Sent you a PM for the download link, thanks in advance.",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,46,davae93,"04-09-2012, 05:37 AM",1,0,0,0,would be appreciated if i receive thank you,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,47,Squirrels,"04-12-2012, 03:58 AM",1,0,0,0,Sent you a pm. Would like to get this.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,48,Brutal Chaos,"04-12-2012, 04:10 AM",1,0,0,0,I will love you so much is you share this with me! Sending you a PM.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,49,iceï¿__,"04-12-2012, 04:11 AM",1,0,0,0,"I would love this, this is just what I've been looking for, sending PM right now, thanks!",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,50,ryck,"04-12-2012, 04:55 AM",1,0,0,0,I would love to take a look at that pack. Thanks in advice. Respect.,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,51,N.S.A.,"04-12-2012, 09:03 PM",1,0,0,0,"I would love to receive this, Thanks",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,52,lvglzaiv,"04-12-2012, 09:58 PM",1,0,0,0,I would like this pack pm send! Thanks in advance,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,53,darkmatter010,"04-13-2012, 02:24 AM",1,0,0,0,"i'd love to have this, thanks in advance!",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,54,Agent Raigar,"04-13-2012, 09:16 PM",1,0,0,0,"PMing you now, thanks in advance bro :)",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,55,xViP3R,"04-15-2012, 01:57 AM",1,0,0,0,hey bro i would really like this :) thanks in advance,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,56,Tasemu,"04-15-2012, 11:42 AM",1,0,0,0,Could i get my hands on these mate? Cheers. ^^,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,57,mittutittu,"04-15-2012, 03:00 PM",1,0,0,0,"Pmed you, would love this dearly! Been looking for a good irc bot for ages.",,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,58,Anonymous6562,"04-15-2012, 06:40 PM",1,0,0,0,Can i have it please? Thanks man :),,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,59,Gubb,"04-26-2012, 08:43 PM",1,0,0,0,Man i really need this. Thanks in advance man,,,,,
46,https://hackforums.net/showthread.php?tid=2340278&page=4,60,Th3DON,"04-26-2012, 08:49 PM",1,0,0,0,"PM'd you, I need this bad. Thanks :)",,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,31,ThePirateBG,"11-18-2011, 11:47 AM",1,0,0,0,Can i get this? Please. Thanks in advance dude. : )),,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,32,ï¿_ï¿_ï¿___‡ï¿_ï¿__ï¿_Èçï¿__ï¿__,"11-18-2011, 01:31 PM",0,0,0,0,Installs sent to everyone who PMed. Please be kind to not use botkillers. Thanks! :),,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,33,TehShrink,"11-18-2011, 01:34 PM",0,+,0,0,"Got some installs from him, thanks for the service! :)",,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,34,Sutton2k9,"11-18-2011, 01:37 PM",0,+,0,0,"Got some installs, Thanks for the installs.",,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,35,Mr.Ki!nZ,"11-18-2011, 02:01 PM",0,+,0,0,Vouch for you mate. Thanks for the service.,,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,36,Falconw0w,"11-18-2011, 02:04 PM",0,+,0,0,Sent me an awesome number of bots !! THanks a lot,,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,37,Cybergasm,"11-18-2011, 02:16 PM",0,+,0,0,"Sent me some installs. Thank you, Cybergasm",,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,38,Faceless Enemy,"11-18-2011, 05:53 PM",0,+,0,0,Vouch I got the majority of my installs. Thanks for helping out the community.,,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,39,jeyc555,"11-18-2011, 05:53 PM",0,0,1,0,can a new member get free installs too.. reply. ill give my .exe,,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,40,-Matatan-,"11-18-2011, 06:26 PM",0,+,0,0,"thanks for the installs, got them. :)",,,,,
47,https://hackforums.net/showthread.php?tid=1926160&page=3,41,ï¿_ï¿_ï¿___‡ï¿_ï¿__ï¿_Èçï¿__ï¿__,"11-18-2011, 07:17 PM",0,0,0,0,No problem ï¿_ï¿__ï¿_Ñèï¿_ï¿_ï¿__Åï¿_ï¿__Åï¿_ï¿_ï¿__ï¿_ï¿_ :)) All installs sent to members who PMed. I will take a break for 1 hour. I will be away for some time. Dont bother to send me PM until i come back. Regards,,,,,
